 INFO main - 2020-10-07 23:03:18.363; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:20:41.298; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:20:44.674; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]})
 INFO main - 2020-10-07 23:20:50.117; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:20:53.411; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]})
 INFO main - 2020-10-07 23:20:58.422; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:21:01.851; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]})
 INFO main - 2020-10-07 23:23:22.720; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:23:26.875; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]})
 INFO main - 2020-10-07 23:24:35.026; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:24:39.021; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]})
 INFO main - 2020-10-07 23:25:56.226; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:26:00.072; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]})
 INFO main - 2020-10-07 23:27:26.819; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:27:30.978; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]})
 INFO main - 2020-10-07 23:27:42.991; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:27:46.337; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]})
 INFO main - 2020-10-07 23:27:51.867; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:27:55.206; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.xpath: //*[contains(@text,'Phakchok Rinpoche')]})
 INFO main - 2020-10-07 23:27:55.207; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:27:55.208; - hooks.BaseClass - ----------------------Test Finish-----------------------
 INFO main - 2020-10-07 23:27:55.208; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:28:12.344; - hooks.BaseClass - Running Appium on /usr/bin/appium
 INFO main - 2020-10-07 23:29:02.387; - hooks.BaseClass - Running Appium on /usr/bin/appium
 INFO main - 2020-10-07 23:29:14.142; - hooks.BaseClass - Running Appium on /usr/bin/appium
 INFO main - 2020-10-07 23:29:35.932; - hooks.BaseClass - Running Appium on /usr/local/lib/node_modules/appium/build/lib/main.js
 INFO main - 2020-10-07 23:30:22.918; - hooks.BaseClass - Running Appium on /usr/local/lib/node_modules/appium/build/lib/main.js
 INFO main - 2020-10-07 23:38:48.255; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:38:50.010; - hooks.BaseClass - ----------------------Test Start------------------------
 INFO main - 2020-10-07 23:38:52.825; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:38:56.459; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btSkip})]
 INFO main - 2020-10-07 23:38:57.358; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btnAlreadyAccount})]
 INFO main - 2020-10-07 23:39:06.750; - hooks.BaseClass - [FILL FIELD Located by By.chained({By.id: etEmail}) WITH <testcompra@gmail.com>]
 INFO main - 2020-10-07 23:39:09.406; - hooks.BaseClass - [FILL FIELD Located by By.chained({By.id: etPassword}) WITH <1234>]
 INFO main - 2020-10-07 23:39:10.343; - hooks.BaseClass - [CLICK ON Located by By.chained({By.xpath: (//android.widget.Button[@index='0'])[1]})]
 INFO main - 2020-10-07 23:39:15.711; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.id: cardInstagram}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:39:18.989; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.id: cardInstagram})
 INFO main - 2020-10-07 23:39:24.101; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.id: cardInstagram}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:39:27.547; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.id: cardInstagram})
 INFO main - 2020-10-07 23:42:10.781; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:42:10.784; - hooks.BaseClass - ----------------------Test Start------------------------
 INFO main - 2020-10-07 23:42:10.784; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:42:14.648; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btSkip})]
 INFO main - 2020-10-07 23:42:15.542; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btnAlreadyAccount})]
 INFO main - 2020-10-07 23:42:18.142; - hooks.BaseClass - [FILL FIELD Located by By.chained({By.id: etEmail}) WITH <testcompra@gmail.com>]
 INFO main - 2020-10-07 23:42:20.346; - hooks.BaseClass - [FILL FIELD Located by By.chained({By.id: etPassword}) WITH <1234>]
 INFO main - 2020-10-07 23:42:21.307; - hooks.BaseClass - [CLICK ON Located by By.chained({By.xpath: (//android.widget.Button[@index='0'])[1]})]
 INFO main - 2020-10-07 23:42:27.476; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.id: cardInstagram}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:42:30.918; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.id: cardInstagram})
 INFO main - 2020-10-07 23:43:54.550; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:43:54.554; - hooks.BaseClass - ----------------------Test Start------------------------
 INFO main - 2020-10-07 23:43:54.554; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:43:55.980; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btSkip})]
 INFO main - 2020-10-07 23:43:55.982; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:43:55.982; - hooks.BaseClass - ----------------------Test Finish-----------------------
 INFO main - 2020-10-07 23:43:55.982; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:44:49.880; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:44:49.882; - hooks.BaseClass - ----------------------Test Start------------------------
 INFO main - 2020-10-07 23:44:49.885; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:44:51.101; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btSkip})]
 INFO main - 2020-10-07 23:44:51.103; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:44:51.103; - hooks.BaseClass - ----------------------Test Finish-----------------------
 INFO main - 2020-10-07 23:44:51.103; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:45:14.996; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:45:14.999; - hooks.BaseClass - ----------------------Test Start------------------------
 INFO main - 2020-10-07 23:45:14.999; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:45:16.477; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btSkip})]
 INFO main - 2020-10-07 23:45:16.479; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:45:16.479; - hooks.BaseClass - ----------------------Test Finish-----------------------
 INFO main - 2020-10-07 23:45:16.479; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:51:15.922; - hooks.AppiumFactory - Appium running...
 INFO main - 2020-10-07 23:51:43.336; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:51:43.339; - hooks.BaseClass - ----------------------Test Start------------------------
 INFO main - 2020-10-07 23:51:43.340; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:51:43.957; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btSkip})]
 INFO main - 2020-10-07 23:51:47.140; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:51:47.140; - hooks.BaseClass - ----------------------Test Finish-----------------------
 INFO main - 2020-10-07 23:51:47.140; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:55:21.636; - hooks.AppiumFactory - Appium running...
 INFO main - 2020-10-07 23:55:29.634; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:55:29.634; - hooks.BaseClass - ----------------------Test Start------------------------
 INFO main - 2020-10-07 23:55:29.634; - hooks.BaseClass - --------------------------------------------------------
 INFO main - 2020-10-07 23:55:31.178; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btSkip})]
 INFO main - 2020-10-07 23:55:32.201; - hooks.BaseClass - [CLICK ON Located by By.chained({By.id: btnAlreadyAccount})]
 INFO main - 2020-10-07 23:55:34.787; - hooks.BaseClass - [FILL FIELD Located by By.chained({By.id: etEmail}) WITH <testcompra@gmail.com>]
 INFO main - 2020-10-07 23:55:36.986; - hooks.BaseClass - [FILL FIELD Located by By.chained({By.id: etPassword}) WITH <1234>]
 INFO main - 2020-10-07 23:55:37.946; - hooks.BaseClass - [CLICK ON Located by By.chained({By.xpath: (//android.widget.Button[@index='0'])[1]})]
 INFO main - 2020-10-07 23:55:43.369; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.id: cardInstagram}) (tried for 3 second(s) with 100 milliseconds interval)
 INFO main - 2020-10-07 23:55:46.623; - hooks.BaseClass - ERRO: Can't locate an element by this strategy: By.chained({By.id: cardInstagram})
 INFO main - 2020-10-07 23:55:51.748; - hooks.BaseClass - ERRO: Expected condition failed: waiting for element to be clickable: Located by By.chained({By.id: cardInstagram}) (tried for 3 second(s) with 100 milliseconds interval)
